lat,lon,l2,l3,l4,l5,l6
40.618558100000001,-73.955035599999988,0,2,3,4,0
40.752488700000008,-73.826887299999996,1,0,1,0,5
40.6505297,-73.95582490000001,0,2,3,4,0
40.660593799999994,-73.931326900000002,0,2,3,4,0
40.735312999999998,-73.994118400000005,0,2,3,3,3
40.705640799999998,-73.750469799999991,1,0,1,0,5
40.859583100000002,-73.8665266,1,1,0,1,1
40.729369599999998,-73.983998299999996,0,2,3,3,3
40.602075399999997,-74.167194899999998,0,2,2,2,4
40.5543592,-74.151687900000013,0,2,2,2,4
40.767963700000003,-73.911681700000003,1,1,0,3,3
40.749257899999996,-73.888976299999996,1,1,0,3,2
40.696131000000001,-73.987104099999996,0,2,3,4,3
40.684286999999998,-73.808012300000001,1,0,1,0,5
40.675735700000004,-73.896853299999989,0,2,3,4,2
40.842191,-73.894101500000005,1,1,0,1,1
40.752854600000006,-73.992979900000009,0,2,3,3,3
40.693434000000003,-73.965904400000014,0,2,3,4,0
40.752641499999996,-73.939872599999987,1,1,0,3,3
40.696352500000003,-73.940706000000006,0,2,3,4,2
40.676991200000003,-73.922823300000005,0,2,3,4,2
40.737641600000003,-73.935011099999997,0,1,3,3,3
40.754750600000001,-73.936777500000005,1,1,0,3,3
40.662051399999996,-73.93148029999999,0,2,3,4,0
40.697063399999998,-73.85657040000001,1,0,1,0,2
40.630790300000001,-73.945512599999986,0,2,3,4,0
40.832765899999998,-73.945824200000004,1,1,0,1,1
40.677707899999994,-73.985860200000005,0,2,3,4,0
40.588621000000003,-73.817011300000004,0,0,1,0,5
40.826848799999993,-73.922678400000009,1,1,0,1,1
40.724442799999998,-73.915105400000002,1,1,3,3,2
40.675436799999993,-73.977958299999997,0,2,3,4,0
40.739573100000001,-73.867041299999997,1,0,1,0,2
40.7209085,-73.890264500000001,1,0,3,3,2
40.613525799999998,-74.116841799999989,0,2,2,2,4
40.763375399999994,-73.996458700000005,0,1,3,3,3
40.671637599999997,-73.950334999999995,0,2,3,4,0
40.663728599999999,-73.953848099999988,0,2,3,4,0
40.7077101,-73.817643799999999,1,0,1,0,5
40.673574299999999,-73.857114799999991,1,0,1,0,2
40.649278299999999,-73.943605500000004,0,2,3,4,0
40.834007100000001,-73.875670099999994,1,1,0,1,1
40.662557,-73.919628500000002,0,2,3,4,2
40.684812000000001,-73.991761099999991,0,2,3,4,0
40.761412700000001,-73.884537599999987,1,1,0,3,2
40.665687400000003,-73.939759999999993,0,2,3,4,0
40.7193963,-74.001883099999986,0,2,3,3,3
40.705888899999998,-73.942966099999992,0,2,3,3,3
40.648152500000002,-74.010821800000002,0,2,3,4,0
40.613056,-73.917563000000001,0,2,3,4,0
40.859138299999998,-73.818233599999985,1,1,0,1,1
40.684705399999999,-73.94418490000001,0,2,3,4,0
40.874422899999999,-73.846052400000005,1,1,0,1,1
40.763600700000005,-73.770969899999997,1,0,1,0,5
40.720291400000001,-73.957225300000005,0,2,3,3,3
40.7316571,-73.825801299999995,1,0,1,0,5
40.618770599999998,-73.929788599999995,0,2,3,4,0
40.807592499999998,-73.954947599999997,1,1,0,3,3
40.638523900000003,-73.9731855,0,2,3,4,0
40.744186600000006,-73.991869299999991,0,2,3,3,3
40.834513799999996,-73.885252799999989,1,1,0,1,1
40.882663700000002,-73.85994190000001,1,1,0,1,1
40.698151299999999,-73.792403799999988,1,0,1,0,5
40.859652500000003,-73.9031114,1,1,0,1,1
40.7070018,-73.967289699999995,0,2,3,3,3
40.840965300000001,-73.8287677,1,1,0,1,1
40.655145200000007,-73.904143700000006,0,2,3,4,2
40.711860100000003,-73.735538299999988,1,0,1,0,5
40.665508000000003,-73.992769199999998,0,2,3,4,0
40.626416299999995,-74.159409599999989,0,2,2,2,4
40.762916199999999,-73.985647200000002,0,1,3,3,3
40.845369700000006,-73.940518900000001,1,1,0,1,1
40.653574999999996,-73.959451999999999,0,2,3,4,0
40.814673299999995,-73.936211099999994,1,1,0,1,1
40.775693299999993,-73.90525190000001,1,1,0,3,1
40.695826700000005,-73.85537579999999,1,0,1,0,2
40.782633200000006,-73.951198300000001,1,1,0,3,3
40.726527099999998,-73.995843700000009,0,2,3,3,3
40.749022600000004,-73.988039400000005,0,2,3,3,3
40.771695799999996,-73.959181599999994,1,1,0,3,3
40.708782100000001,-73.943439799999993,0,2,3,3,3
40.789685799999994,-73.948145199999999,1,1,0,3,3
40.759983099999999,-73.964801799999989,0,1,0,3,3
40.582019099999997,-73.971134499999991,0,2,3,4,0
40.7150167,-73.741640099999998,1,0,1,0,5
40.760456599999998,-73.983731000000006,0,1,3,3,3
40.647345799999997,-74.007989199999997,0,2,3,4,0
40.764322899999996,-73.977195999999992,0,1,0,3,3
40.628167600000005,-73.927865699999998,0,2,3,4,0
40.6254226,-74.151348599999992,0,2,2,2,4
40.831973799999993,-73.923489099999998,1,1,0,1,1
40.5737083,-73.990716500000005,0,2,3,4,0
40.732500600000002,-73.711479699999998,1,0,1,0,5
40.665508000000003,-73.992769199999998,0,2,3,4,0
40.604540399999998,-73.987478299999992,0,2,3,4,0
40.671596899999997,-73.880176199999994,0,0,3,4,2
40.744346100000001,-73.928898400000008,1,1,3,3,3
40.579827200000004,-73.976211400000011,0,2,3,4,0
40.623369799999999,-73.989488500000007,0,2,3,4,0
40.7104699,-73.850914599999996,1,0,1,0,2
40.702333299999999,-73.766123900000011,1,0,1,0,5
40.602466499999998,-73.966368500000002,0,2,3,4,0
40.754584000000001,-73.999144599999994,0,2,3,3,3
40.670118100000003,-73.9224672,0,2,3,4,2
40.6957047,-73.946364700000004,0,2,3,4,2
40.802751499999999,-73.933575000000005,1,1,0,3,1
40.659856400000002,-73.920082300000004,0,2,3,4,0
40.7082774,-73.929027000000005,0,2,3,3,2
40.775532200000008,-73.976459300000002,0,1,0,3,3
40.887595300000001,-73.85719370000001,1,1,0,1,1
40.639481099999998,-74.016167500000009,0,2,3,4,0
40.7197399,-73.957820900000002,0,2,3,3,3
40.749263700000007,-73.868458400000009,1,0,0,0,2
40.675120899999996,-73.7869812,1,0,1,0,5
40.766817500000002,-73.938589100000002,1,1,0,3,3
40.672561200000004,-73.840249299999996,1,0,1,0,2
40.716924799999994,-73.983214900000007,0,2,3,3,3
40.639304700000004,-73.958967099999995,0,2,3,4,0
40.681438299999996,-73.83864890000001,1,0,1,0,2
40.644325399999992,-74.018060500000004,0,2,3,4,0
40.686204299999993,-73.950735200000011,0,2,3,4,0
40.673262299999998,-74.000281200000003,0,2,3,4,0
40.688093899999998,-73.795211599999988,1,0,1,0,5
40.690498999999996,-73.919904900000006,0,2,3,4,2
40.6723547,-73.802675300000004,1,0,1,0,5
40.800584399999998,-73.960066799999993,1,1,0,3,3
40.725083399999995,-73.995327900000007,0,2,3,3,3
40.807038700000007,-73.949739099999988,1,1,0,3,3
40.666707700000003,-73.871822099999989,0,0,1,0,2
40.8454263,-73.844908700000005,1,1,0,1,1
40.684102699999997,-73.968923400000008,0,2,3,4,0
40.615360299999992,-73.987069300000002,0,2,3,4,0
40.641954699999999,-73.988494599999996,0,2,3,4,0
40.692123799999997,-73.989030499999998,0,2,3,4,0
40.590752899999998,-74.088364799999994,0,2,2,2,4
40.802533200000006,-73.953025799999992,1,1,0,3,3
40.635186400000002,-73.928611200000006,0,2,3,4,0
40.667499400000004,-73.981071700000001,0,2,3,4,0
40.579443499999996,-73.9796099,0,2,3,4,0
40.723283000000002,-73.778038900000013,1,0,1,0,5
40.733800099999996,-73.814801200000005,1,0,1,0,5
40.579802799999996,-74.105820899999998,0,2,2,2,4
40.632355100000005,-73.980141400000008,0,2,3,4,0
40.763892999999996,-73.914993799999991,1,1,0,3,3
40.654069899999996,-73.961761900000013,0,2,3,4,0
40.760353199999997,-73.991231999999997,0,1,3,3,3
40.789949600000007,-73.942926599999993,1,1,0,3,3
40.612419600000003,-74.099349900000007,0,2,2,2,4
40.725919700000006,-73.895339699999994,1,1,3,3,2
40.672389700000004,-73.874623099999994,0,0,1,4,2
40.519126299999996,-74.197135000000003,0,2,2,2,4
40.723957599999999,-73.730165200000002,1,0,1,0,5
40.747510799999993,-73.876787900000011,1,1,0,3,2
40.693194200000001,-73.895744499999992,0,2,3,4,2
40.762259999999998,-73.756982800000003,1,0,1,0,5
40.736752299999999,-73.877670200000011,1,0,1,0,2
40.738702000000004,-73.870940299999987,1,0,1,0,2
40.754707200000006,-73.991633399999998,0,2,3,3,3
40.691214100000003,-73.752950599999991,1,0,1,0,5
40.854470700000007,-73.9100739,1,1,0,1,1
40.595850499999997,-74.062395099999989,0,2,2,2,4
40.690840700000003,-73.822871700000007,1,0,1,0,5
40.6439223,-74.072735099999989,0,2,2,2,4
40.832951200000004,-73.866547499999996,1,1,0,1,1
40.610240900000001,-74.183544999999995,0,2,2,2,4
40.711325600000002,-73.947243099999994,0,2,3,3,3
40.751624799999995,-73.708754900000017,1,0,1,0,5
40.719910399999996,-73.809038900000004,1,0,1,0,5
40.793487700000007,-73.943273900000008,1,1,0,3,3
40.804375799999995,-73.937420200000005,1,1,0,3,1
40.659931999999998,-73.891647900000009,0,2,3,4,2
40.670658000000003,-73.957974500000006,0,2,3,4,0
40.750097100000005,-73.874902700000007,1,1,0,0,2
40.716613000000002,-73.749829900000009,1,0,1,0,5
40.715953599999999,-73.986721500000002,0,2,3,3,3
40.874686600000004,-73.886499599999993,1,1,0,1,1
40.727660399999998,-73.942943900000003,0,2,3,3,3
40.613838899999998,-73.981436299999999,0,2,3,4,0
40.7200755,-73.959840900000003,0,2,3,3,3
40.577100000000002,-74.104959900000011,0,2,2,2,4
40.681685600000002,-73.87156259999999,1,0,1,0,2
40.681685600000002,-73.87156259999999,1,0,1,0,2
40.764845999999999,-73.767806899999997,1,0,1,0,5
40.630896299999996,-73.992827000000005,0,2,3,4,0
40.652165500000002,-74.009928700000003,0,2,3,4,0
40.742162700000002,-73.804431700000009,1,0,1,0,5
40.732347799999992,-73.984939400000002,0,2,3,3,3
40.6173237,-73.944068400000006,0,2,3,4,0
40.646717500000001,-73.997881100000001,0,2,3,4,0
40.690468599999996,-73.987891300000001,0,2,3,4,0
40.607486799999997,-74.137100199999992,0,2,2,2,4
40.733129799999993,-73.783025199999997,1,0,1,0,5
40.749765799999999,-73.802875499999999,1,0,1,0,5
40.735721900000001,-74.006798200000006,0,2,3,3,3
40.724473700000004,-73.932715000000002,0,2,3,3,3
40.6043205,-73.970991699999999,0,2,3,4,0
40.762953700000004,-73.831957299999999,1,0,1,0,5
40.665503999999999,-73.756931600000001,1,0,1,0,5
40.658693299999996,-73.950416799999999,0,2,3,4,0
40.602162799999995,-73.947059200000012,0,2,3,4,0
40.616826500000002,-73.992507900000007,0,2,3,4,0
40.709475099999999,-73.7491208,1,0,1,0,5
40.686402700000002,-73.968489599999998,0,2,3,4,0
40.848038899999999,-73.932850200000004,1,1,0,1,1
40.5944565,-74.160914099999999,0,2,2,2,4
40.739167799999997,-73.979968799999995,0,2,3,3,3
40.556534399999997,-74.128117599999996,0,2,2,2,4
40.656783200000007,-73.913778699999995,0,2,3,4,2
40.730633200000007,-73.871630600000003,1,0,1,0,2
40.664356499999997,-73.734526299999999,1,0,1,0,5
40.690665899999999,-73.985363500000005,0,2,3,4,0
40.781840199999998,-73.979284399999997,0,1,0,3,3
40.721056400000002,-73.855191200000007,1,0,1,0,2
40.755556299999995,-73.885367099999996,1,1,0,3,2
40.610443200000006,-73.925925599999999,0,2,3,4,0
40.696912500000003,-73.790427799999989,1,0,1,0,5
40.686938200000007,-73.873221900000004,1,0,1,0,2
40.618770599999998,-73.929788599999995,0,2,3,4,0
40.691644899999993,-73.967531600000001,0,2,3,4,0
40.773600899999998,-73.981572299999996,0,1,0,3,3
40.874715299999998,-73.845115199999995,1,1,0,1,1
40.716280900000001,-74.004534399999997,0,2,3,3,3
40.667681299999998,-73.961808200000007,0,2,3,4,0
40.762488399999995,-73.962973900000009,0,1,0,3,3
40.836232700000004,-73.907402599999998,1,1,0,1,1
40.561091499999996,-74.169827499999997,0,2,2,2,4
40.723175399999995,-73.989393299999989,0,2,3,3,3
40.744059399999998,-73.883470599999995,1,1,0,3,2
40.759308000000004,-73.965293099999997,0,1,0,3,3
40.709476200000005,-73.763920299999995,1,0,1,0,5
40.801768200000005,-73.9372276,1,1,0,3,1
40.653984899999998,-73.927693700000006,0,2,3,4,0
40.651646399999997,-73.932323499999995,0,2,3,4,0
40.692123799999997,-73.989030499999998,0,2,3,4,0
40.850045399999999,-73.884477799999999,1,1,0,1,1
40.666707700000003,-73.871822099999989,0,0,1,0,2
40.683498499999999,-73.935153999999997,0,2,3,4,2
40.795405600000002,-73.941874599999991,1,1,0,3,3
40.650388100000001,-73.958708000000001,0,2,3,4,0
40.759232200000007,-73.886035800000002,1,1,0,3,2
40.590633099999998,-73.94975079999999,0,2,3,4,0
40.605293400000001,-74.074972599999995,0,2,2,2,4
40.8797487,-73.884661200000011,1,1,0,1,1
40.541957700000005,-74.185598999999996,0,2,2,2,4
40.637469299999999,-73.9191723,0,2,3,4,0
40.702583000000004,-73.767439500000009,1,0,1,0,5
40.691709299999999,-73.948477400000016,0,2,3,4,0
40.710420500000005,-73.859636499999993,1,0,1,0,2
40.787685600000003,-73.975014099999996,1,1,0,3,3
40.703267600000004,-74.010347400000001,0,2,3,3,3
40.816306599999997,-73.908048099999988,1,1,0,1,1
40.573266100000005,-74.146961300000001,0,2,2,2,4
40.856779100000004,-73.891095899999996,1,1,0,1,1
40.695555900000002,-73.764524900000012,1,0,1,0,5
40.568778999999999,-74.106606099999993,0,2,2,2,4
40.859002399999994,-73.90351729999999,1,1,0,1,1
40.681525000000001,-73.824724400000008,1,0,1,0,5
40.730017700000005,-73.823467500000007,1,0,1,0,5
40.704384499999996,-73.901815099999993,1,2,3,4,2
40.710464100000003,-73.986621599999992,0,2,3,3,3
40.703483800000001,-73.859142599999998,1,0,1,0,2
40.867769000000003,-73.925917400000017,1,1,0,1,1
40.633672799999992,-74.129440299999999,0,2,2,2,4
40.643468200000001,-74.0227699,0,2,3,4,0
40.727878400000002,-73.817491200000006,1,0,1,0,5
40.646378900000002,-73.970839999999995,0,2,3,4,0
40.737923100000003,-73.705574299999995,1,0,1,0,5
40.594191299999991,-73.770269099999993,1,0,1,0,5
40.854611400000003,-73.891800700000005,1,1,0,1,1
40.586670200000007,-73.966149700000003,0,2,3,4,0
40.725083399999995,-73.995327900000007,0,2,3,3,3
40.687890199999998,-73.907237199999997,0,2,3,4,2
40.869551200000004,-73.915184099999991,1,1,0,1,1
40.680664899999996,-73.902621599999989,0,2,3,4,2
40.8153626,-73.8866984,1,1,0,1,1
40.842335499999997,-73.916183799999999,1,1,0,1,1
40.895136799999996,-73.852153400000006,1,1,0,1,1
40.821050700000001,-73.882266299999998,1,1,0,1,1
40.5814144,-73.9460713,0,2,3,4,0
40.635552300000001,-73.978021900000002,0,2,3,4,0
40.647358099999998,-73.959434200000004,0,2,3,4,0
40.735213999999999,-73.991715200000002,0,2,3,3,3
40.714691200000004,-73.942688099999998,0,2,3,3,3
40.829699299999994,-73.913124699999997,1,1,0,1,1
40.8245097,-73.951850500000006,1,1,0,1,1
40.728604799999992,-74.005314599999991,0,2,3,3,3
40.662714700000002,-73.945021499999996,0,2,3,4,0
40.633284499999995,-73.890498700000009,0,2,3,4,2
40.903577899999995,-73.912601199999997,1,1,0,1,1
40.670748299999993,-73.950418599999992,0,2,3,4,0
40.725431999999998,-73.996770999999995,0,2,3,3,3
40.534266899999999,-74.153973499999992,0,2,2,2,4
40.631457599999997,-74.158074299999996,0,2,2,2,4
40.5944273,-73.934948800000001,0,2,3,4,0
40.649452500000002,-73.9407657,0,2,3,4,0
40.716967100000005,-73.994426599999997,0,2,3,3,3
40.636824700000005,-74.011760300000006,0,2,3,4,0
40.628264299999998,-73.999149799999998,0,2,3,4,0
40.577018799999998,-73.964192699999998,0,2,3,4,0
40.732892200000002,-73.72113370000001,1,0,1,0,5
40.805491400000001,-73.910302599999994,1,1,0,1,1
40.863689899999997,-73.917064299999993,1,1,0,1,1
40.869658899999997,-73.8989172,1,1,0,1,1
40.665815899999998,-73.975831099999994,0,2,3,4,0
40.6918826,-73.764116000000001,1,0,1,0,5
40.819878600000003,-73.85776899999999,1,1,0,1,1
40.642498100000005,-73.923565900000014,0,2,3,4,0
40.619605299999996,-73.945518100000001,0,2,3,4,0
40.879054600000003,-73.8743853,1,1,0,1,1
40.648102200000004,-73.914730500000005,0,2,3,4,0
40.6576643,-73.897043400000001,0,2,3,4,2
40.721353200000003,-74.004635800000003,0,2,3,3,3
40.691818900000001,-73.787782499999992,1,0,1,0,5
40.625763200000002,-74.161310200000003,0,2,2,2,4
40.597267299999999,-73.9986569,0,2,3,4,0
40.732447499999999,-74.005462800000004,0,2,3,3,3
40.660738099999996,-73.925033499999998,0,2,3,4,0
40.832143600000002,-73.927283200000005,1,1,0,1,1
40.709395299999997,-73.921891299999999,0,2,3,3,2
40.664063399999996,-73.961107299999995,0,2,3,4,0
40.721358700000003,-73.837026199999997,1,0,1,0,5
40.7457274,-73.9781227,0,2,3,3,3
40.655514099999998,-73.912363999999997,0,2,3,4,2
40.761719100000001,-73.982806600000004,0,1,3,3,3
40.706039000000004,-73.94128520000001,0,2,3,3,2
40.657109200000001,-74.00151009999999,0,2,3,4,0
40.906861999999997,-73.904099000000002,1,1,0,1,1
40.694832700000006,-73.750845599999991,1,0,1,0,5
40.605068899999999,-73.979126699999995,0,2,3,4,0
40.655311799999993,-73.903177499999998,0,2,3,4,2
40.708864299999995,-73.732639400000011,1,0,1,0,5
40.803216499999998,-73.952530500000009,1,1,0,3,3
40.736997100000004,-73.931193999999991,1,1,3,3,3
40.601151899999998,-73.978386099999994,0,2,3,4,0
40.798593200000006,-73.933517699999996,1,1,0,3,1
40.693662500000002,-73.852163900000008,1,0,1,0,2
40.810764500000005,-73.952590200000003,1,1,0,3,3
40.867880700000001,-73.899426000000005,1,1,0,1,1
40.629451000000003,-73.979861200000002,0,2,3,4,0
40.845332200000001,-73.942340599999994,1,1,0,1,1
40.7202245,-73.808085599999998,1,0,1,0,5
40.641949100000005,-73.932264900000007,0,2,3,4,0
40.698038799999999,-73.962840200000002,0,2,3,4,3
40.703655400000002,-73.822458900000001,1,0,1,0,5
40.599686299999995,-74.122294699999998,0,2,2,2,4
40.604645899999994,-74.162368400000005,0,2,2,2,4
40.690030999999998,-73.930470799999995,0,2,3,4,2
40.7173813,-73.991302599999997,0,2,3,3,3
40.733292299999995,-73.987179900000015,0,2,3,3,3
40.5890415,-73.944570900000002,0,2,3,4,0
40.658779500000001,-73.960519300000001,0,2,3,4,0
40.686225399999998,-73.912388500000006,0,2,3,4,2
40.851401600000003,-73.906051299999987,1,1,0,1,1
40.689643500000003,-73.819059800000005,1,0,1,0,5
40.6552018,-73.893547700000013,0,2,3,4,2
40.666158700000004,-73.995306799999994,0,2,3,4,0
40.7522807,-73.989691900000011,0,2,3,3,3
40.773530100000002,-73.9853308,0,1,0,3,3
40.799782700000002,-73.968197599999996,1,1,0,3,3
40.582290800000003,-74.169056999999995,0,2,2,2,4
40.605029999999999,-74.065738499999995,0,2,2,2,4
40.707947100000005,-73.783305500000012,1,0,1,0,5
40.8504784,-73.91542530000001,1,1,0,1,1
40.7554534,-73.962100699999993,0,1,3,3,3
40.726007000000003,-73.751721200000006,1,0,1,0,5
40.707947100000005,-73.783305500000012,1,0,1,0,5
40.708554499999998,-73.839012499999995,1,0,1,0,2
40.577018799999998,-73.964192699999998,0,2,3,4,0
40.671872700000002,-73.954635499999995,0,2,3,4,0
40.698454600000005,-73.921756200000004,0,2,3,4,2
40.682506599999996,-73.943743299999994,0,2,3,4,0
40.666134100000001,-73.884907999999996,0,0,3,4,2
40.757700700000001,-73.969394399999999,0,1,3,3,3
40.656392600000004,-73.973791000000006,0,2,3,4,0
40.762231200000002,-73.831536700000015,1,0,1,0,5
40.760456599999998,-73.983731000000006,0,1,3,3,3
40.609809600000006,-73.922497599999986,0,2,3,4,0
40.782736399999997,-73.955336400000007,1,1,0,3,3
40.691872199999999,-73.965598599999993,0,2,3,4,0
40.691648399999998,-73.75709590000001,1,0,1,0,5
40.615788600000002,-74.012127599999999,0,2,3,4,0
40.738732599999999,-73.757295900000003,1,0,1,0,5
40.756942299999999,-73.872218799999999,1,1,0,0,2
40.752488700000008,-73.826887299999996,1,0,1,0,5
40.885878399999996,-73.900237799999999,1,1,0,1,1
40.729086500000001,-73.981324900000004,0,2,3,3,3
40.5993815,-73.951404299999993,0,2,3,4,0
40.775292,-73.953626400000005,1,1,0,3,3
40.760116400000001,-73.984835599999997,0,1,3,3,3
40.695066499999996,-73.866812699999997,1,0,1,0,2
40.868564399999997,-73.896561500000004,1,1,0,1,1
40.679484299999999,-73.932897400000002,0,2,3,4,2
40.630830700000004,-74.025085700000005,0,2,3,4,0
40.676572700000001,-73.944303500000004,0,2,3,4,0
40.656741499999995,-73.928962900000002,0,2,3,4,0
40.864632700000001,-73.892131499999991,1,1,0,1,1
40.715482100000003,-73.879300000000001,1,0,1,0,2
40.663262899999992,-73.995108700000003,0,2,3,4,0
40.579199600000003,-73.981939199999999,0,2,3,4,0
40.832765899999998,-73.945824200000004,1,1,0,1,1
40.671024299999999,-73.769200599999991,1,0,1,0,5
40.682128300000002,-73.8649925,1,0,1,0,2
40.608552100000004,-74.132150300000006,0,2,2,2,4
40.687015700000003,-73.774863900000014,1,0,1,0,5
40.580660399999999,-73.985653999999997,0,2,3,4,0
40.801635499999996,-73.968583200000012,1,1,0,3,3
40.608572700000003,-73.955333999999993,0,2,3,4,0
40.706632599999999,-73.806588199999993,1,0,1,0,5
40.718555799999997,-73.988200000000006,0,2,3,3,3
40.849401,-73.903028800000001,1,1,0,1,1
40.636863700000006,-74.152862599999992,0,2,2,2,4
40.611993299999995,-73.944054799999989,0,2,3,4,0
40.579399899999999,-74.169481700000006,0,2,2,2,4
40.710602200000004,-73.827721099999991,1,0,1,0,5
40.842709999999997,-73.885661499999998,1,1,0,1,1
40.747153099999998,-73.985495400000005,0,2,3,3,3
40.590086299999996,-73.95474870000001,0,2,3,4,0
40.871376099999999,-73.863331900000006,1,1,0,1,1
40.6379102,-73.978633599999995,0,2,3,4,0
40.826544500000004,-73.91531479999999,1,1,0,1,1
40.764651000000001,-73.823483999999993,1,0,1,0,5
40.775928700000001,-73.947123300000001,1,1,0,3,3
40.818560099999999,-73.927316099999999,1,1,0,1,1
40.582758399999996,-74.130399999999995,0,2,2,2,4
40.660656400000001,-73.88578609999999,0,0,3,4,2
40.630805899999999,-74.103682499999991,0,2,2,2,4
40.886087200000006,-73.897384099999996,1,1,0,1,1
40.805560499999999,-73.914496299999996,1,1,0,1,1
40.829138,-73.911390900000015,1,1,0,1,1
40.747147799999993,-73.77753349999999,1,0,1,0,5
40.659891899999998,-73.905351499999995,0,2,3,4,2
40.7615555,-73.994069100000004,0,1,3,3,3
40.759284100000002,-73.959265000000002,0,1,0,3,3
40.816790300000001,-73.887082499999991,1,1,0,1,1
40.699141400000002,-73.749304000000009,1,0,1,0,5
40.647887799999999,-73.91071629999999,0,2,3,4,0
40.652855799999998,-73.945905400000001,0,2,3,4,0
40.753242499999999,-73.966617299999996,0,1,3,3,3
40.5966448,-73.934410200000002,0,2,3,4,0
40.695854700000005,-73.818913099999989,1,0,1,0,5
40.713843400000002,-73.992724300000006,0,2,3,3,3
40.700499299999997,-73.900201499999994,0,2,3,4,2
40.718355799999998,-73.765396700000011,1,0,1,0,5
40.672427899999995,-73.756361999999996,1,0,1,0,5
40.712714299999995,-73.960559500000002,0,2,3,3,3
40.846781899999996,-73.855257299999991,1,1,0,1,1
40.8503039,-73.851367500000009,1,1,0,1,1
40.646884700000001,-73.949153500000008,0,2,3,4,0
40.660117900000003,-73.950567100000001,0,2,3,4,0
40.570879499999997,-74.169834399999999,0,2,2,2,4
40.684546200000007,-73.965083200000009,0,2,3,4,0
40.6555198,-74.006436800000003,0,2,3,4,0
40.787046600000004,-73.977585500000004,1,1,0,3,3
40.723273900000002,-73.9422225,0,2,3,3,3
40.683037400000003,-73.92609370000001,0,2,3,4,2
40.751841299999995,-73.94805190000001,0,1,0,3,3
40.676745200000006,-73.933152500000006,0,2,3,4,2
40.619187100000005,-73.949297000000001,0,2,3,4,0
40.582586200000001,-73.830214999999995,0,0,1,0,5
40.696168700000001,-73.804490900000005,1,0,1,0,5
40.718555799999997,-73.988200000000006,0,2,3,3,3
40.725800599999999,-73.810685200000009,1,0,1,0,5
40.689863399999993,-73.9514645,0,2,3,4,0
40.733525899999997,-73.989868000000001,0,2,3,3,3
40.667849400000001,-73.994034200000002,0,2,3,4,0
40.593872600000005,-74.099797599999988,0,2,2,2,4
40.8627501,-73.904932599999995,1,1,0,1,1
40.808220700000007,-73.936719400000001,1,1,0,1,1
40.766982299999995,-73.916895999999994,1,1,0,3,3
40.741623199999999,-73.993735299999997,0,2,3,3,3
40.760096699999998,-73.722752499999999,1,0,1,0,5
40.7547481,-73.987890400000012,0,1,3,3,3
40.837110500000001,-73.913725700000001,1,1,0,1,1
40.711392299999993,-74.0085993,0,2,3,3,3
40.754490500000003,-74.006738799999994,0,2,3,3,3
40.595921000000004,-73.941018400000004,0,2,3,4,0
40.617003799999992,-73.969109500000002,0,2,3,4,0
40.906861999999997,-73.904099000000002,1,1,0,1,1
40.619700299999998,-74.008054299999998,0,2,3,4,0
40.689452000000003,-73.968077099999988,0,2,3,4,0
40.643305600000005,-73.974095200000008,0,2,3,4,0
40.724136299999998,-73.992604099999994,0,2,3,3,3
40.714208299999996,-73.928165799999988,0,2,3,3,2
40.767325700000001,-73.929855799999999,1,1,0,3,3
40.550573999999997,-74.167573400000009,0,2,2,2,4
40.710464100000003,-73.986621599999992,0,2,3,3,3
40.787064399999998,-73.941935999999998,1,1,0,3,3
40.852300700000001,-73.895093900000006,1,1,0,1,1
40.783247799999991,-73.944723400000001,1,1,0,3,3
40.701969500000004,-73.801895200000004,1,0,1,0,5
40.742162700000002,-73.804431700000009,1,0,1,0,5
40.794851399999999,-73.962360000000004,1,1,0,3,3
40.759527300000002,-73.99924200000001,0,1,3,3,3
40.710658100000003,-73.865576799999985,1,0,1,0,2
40.624170800000002,-73.970471500000002,0,2,3,4,0
40.686517700000003,-73.967494400000007,0,2,3,4,0
40.831567799999995,-73.9429813,1,1,0,1,1
40.8683865,-73.894153700000004,1,1,0,1,1
40.820186600000007,-73.921486599999994,1,1,0,1,1
40.654133399999999,-73.912329700000001,0,2,3,4,2
40.583653000000005,-73.943552900000014,0,2,3,4,0
40.554262000000001,-74.212914099999992,0,2,2,2,4
40.686451700000006,-73.815816099999992,1,0,1,0,5
40.769295700000008,-73.994938500000004,0,1,0,3,3
40.663728599999999,-73.953848099999988,0,2,3,4,0
40.826427700000004,-73.950450799999984,1,1,0,1,1
40.5873639,-74.164843000000005,0,2,2,2,4
40.798615099999999,-73.943742700000001,1,1,0,3,3
40.680537799999996,-73.886736299999995,0,0,3,4,2
40.672983200000004,-73.888515599999991,0,0,3,4,2
40.751657700000003,-73.990132299999999,0,2,3,3,3
40.648069200000002,-73.897832999999991,0,2,3,4,2
40.717252999999999,-73.965733400000005,0,2,3,3,3
40.692123799999997,-73.989030499999998,0,2,3,4,0
40.745329799999993,-73.922058499999991,1,1,0,3,3
40.759623900000001,-73.858161200000012,1,1,0,0,2
40.807559300000001,-73.919225799999992,1,1,0,1,1
40.650340500000006,-73.974611499999995,0,2,3,4,0
40.725789899999995,-73.791743999999994,1,0,1,0,5
40.689699400000002,-73.982958499999995,0,2,3,4,0
40.856111999999996,-73.8825188,1,1,0,1,1
40.791662799999997,-73.964683899999997,1,1,0,3,3
40.747829199999998,-73.882070900000002,1,1,0,3,2
